NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
200006783614;2020;3;M;1;3;1;2;0;2;1.0;0;2927408.0;Salvador;29.0;BA;1.0;1.0;1.0;2927408;Salvador;29;BA;1;1;1;1;598.0;567.0;577.0;588.0;657.5;663.3;592.0;826.7;CAABEDDCAEBBBAEBADDEECDCEAECDDBDCCDDCBDEACDCD;DBCCBBDDAABBADDEBAEDEADEBCACCCBDCDCBABBBDECDD;AADDC99999ACAACBAEABDDCBDBECEADDEBDDCBDAEEDCEDADBD;AECCEACDCACCDAACBAECABCBAECEDBBDBEBEDBBACDBBC;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;160.0;200.0;180.0;160.0;160.0;860.0
200003297806;2020;3;M;1;1;1;2;0;3;1.0;0;3144805.0;Nova Lima;31.0;MG;4.0;1.0;1.0;3144805;Nova Lima;31;MG;1;1;1;1;598.0;567.0;577.0;588.0;592.0;667.3;612.3;581.8;CAEBDEDCBECBBDCDEDBBDADBCDECCDCDCCDDCCCDECDDC;DABCBDDDACDADCDCBACDEBDAECCCCCBDEDCAADEBDCCDD;AAECC99999CBDECBAEAEEDAADBADDDDDEBBEBEEAEABCBDADBC;CEAECECEBBDADADDCABCDABBDCBCCCDBCEDECABACEDAE;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;140.0;200.0;180.0;180.0;160.0;860.0
200004178278;2020;2;M;1;2;1;2;0;2;1.0;0;3122306.0;Divinópolis;31.0;MG;2.0;1.0;1.0;3122306;Divinópolis;31;MG;1;1;1;1;597.0;569.0;580.0;587.0;408.8;403.3;471.6;405.5;DADDDCCCACEDEECCCDABBBDDACCBCBDABDDCECCBCCEDA;CDEBEAABDEACCAEDAAACDBAADDDACBDEADCABAACEECCC;CAAAA99999DDCABAECCCCAABDADADABAA..DCDCAACACDACADA;BBCECACCBDABADBCACCBDCDADBBCBAECACDADCADBCDBE;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;100.0;100.0;120.0;160.0;620.0
200005438165;2020;2;M;1;1;1;2;0;2;1.0;0;4108403.0;Francisco Beltrão;41.0;PR;4.0;1.0;1.0;4108403;Francisco Beltrão;41;PR;1;1;1;1;597.0;569.0;580.0;587.0;594.5;643.7;605.0;549.0;DDDBAADBDDCDBECDECAAEDDBBEDACBDACDDAECBAEEADB;CEECADCEDACBCECDDCBACBADAEDBACDDAADBCCECBDCBB;DCEAA99999AABEBABEBAAADBDBAACBCAAACEDEEADEBDABAAEA;ABCCDAEDCCACCCBDECEADCCCDAAABCDDD.CAAEEBAAADD;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;100.0;100.0;100.0;540.0
200005058303;2020;3;F;1;1;1;2;0;2;1.0;0;1721000.0;Palmas;17.0;TO;2.0;1.0;1.0;1721000;Palmas;17;TO;1;1;1;1;597.0;569.0;580.0;587.0;554.7;522.2;587.8;589.6;DDBABEECEDCEADDBEAEEEEDDEEAAACECCCCBCCBECDADA;BEEBDAEDBECADDBDBCDDEDCBBABACEDAAABDECEEDBACD;CCDAA99999DECABEDCBBAADBCCEBACDBADDADDCDEEBCECCAEA;BACCCCEBCEBEEBAACCACEEDEDAEDEDAEBEABCBBDEBABC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;40.0;40.0;120.0;40.0;380.0
200006005967;2020;3;M;1;1;1;2;0;2;1.0;0;4208500.0;Ituporanga;42.0;SC;2.0;1.0;1.0;4208500;Ituporanga;42;SC;1;1;1;1;598.0;567.0;577.0;588.0;621.0;610.7;547.2;731.8;DAEBDDCDACEBEBEBEBABDCDDCAECEDEAACDDCDDBAECBA;EBAABDEDADDAECBBBACDEADADCADCAAACDAEADCBDEBDD;CADCA99999AAABCAEAABBDEACEACDADDDBACBAAADCACBEADBC;AEADEDDECECCDACCCABCEBEBACCEDBADCEBEDBBCCDCAB;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;180.0;180.0;160.0;200.0;200.0;920.0
200004431754;2020;3;M;1;3;1;2;0;2;1.0;0;3148301.0;Paula Cândido;31.0;MG;2.0;1.0;1.0;3171303;Viçosa;31;MG;1;1;1;1;598.0;567.0;577.0;588.0;549.6;582.2;553.6;536.6;EAEBECDCCCBBEDEEADDBEABACBECCDAADCCDADBADCEAB;CDACBDDDADDADBBCACADEACCDCACBCDDCDDBADAECBABC;AADAE99999CBAAEEEEBBBDBADBADECBDEABCCAEADCBCDEBDBD;ABBCCABEDACBDACCBDABECBBDCDDBDDDCBBCBDCADCCBE;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;100.0;120.0;120.0;140.0;140.0;620.0
200003358616;2020;2;M;1;1;1;2;0;3;1.0;0;3303500.0;Nova Iguaçu;33.0;RJ;4.0;1.0;1.0;3303500;Nova Iguaçu;33;RJ;1;1;1;1;600.0;570.0;579.0;589.0;411.1;422.3;375.7;470.9;ADAECADCECDDDBDBEBCEADDAEBBCEBEACEBCDDACDEBCD;BADBEADDCDABADCEBDDABCCECBDAADACDBCBEDCCEABAD;99999BEAAABBCEBCADABADBADDBCCCADDDEBBEDDDABDCBDBEB;BDCBCADDCDDBACCACDCCCDDBABDDAADCADCCECDCACBBB;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;7.0;0.0;0.0;0.0;0.0;0.0;0.0
200001883535;2020;3;F;1;3;1;2;0;2;1.0;0;3303500.0;Nova Iguaçu;33.0;RJ;2.0;1.0;1.0;3303500;Nova Iguaçu;33;RJ;1;1;1;1;599.0;568.0;578.0;590.0;535.9;623.6;643.8;604.5;EACCDADAEACCDCAAEEDEBDADDEADDCEDDCBDADCEDAEAC;BDACBCEDEDCACBDCDDEABCDAACAEDBDDDAEACDDDAEECE;CEEAA99999BCBCEEDACADABACEBDEADACDBCDAACECAEADEABE;CBADEBCDCEEACCEEBDECAEEABEEABEBEDCDEEEACEDCDE;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;160.0;200.0;140.0;120.0;140.0;760.0
200003470481;2020;2;F;1;1;1;2;0;2;1.0;0;4211751.0;Otacílio Costa;42.0;SC;2.0;1.0;1.0;4209300;Lages;42;SC;1;1;1;1;597.0;569.0;580.0;587.0;440.7;480.2;533.2;420.9;ECDBBEEBDDCBBDDCBCACBCEAEAECAEECECCCEBCCCDEAC;BECABADEBAAACEEABDBDDDADDCEBDCDACDDDBCECDABCD;CAEDA99999DAACBEDCBAAADACD*EAADAADAADDABDDDEBCCADB;CACDDECACDCECBDDCBAAEECEBBBDA.AABDBDCEDBBBCBE;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;120.0;100.0;120.0;580.0
200006127465;2020;2;F;1;1;1;2;0;3;1.0;0;3548500.0;Santos;35.0;SP;4.0;1.0;1.0;3548500;Santos;35;SP;1;1;1;1;598.0;567.0;577.0;588.0;684.7;702.4;655.8;813.8;DEDBDEDBACABDBEDADBBDCDDADECADDAECDDCBDCAEDEC;DABCBDDDAADEECCCBBEAEADEDCBCCCEACDACACBBDECDD;AAEEC99999AEDEDBAABBEDABDAAADADDEBAEBACADEACAEADBC;AEACCEBCCACCDABCCEDCDBCBAECEDBBDEEEEBABACCDAC;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;160.0;200.0;200.0;200.0;180.0;940.0
200005453425;2020;2;F;1;0;1;2;0;2;1.0;0;2906006.0;Campo Formoso;29.0;BA;2.0;1.0;1.0;2906006;Campo Formoso;29;BA;1;1;1;1;600.0;570.0;579.0;589.0;473.6;418.0;460.8;354.7;DAEAECDCBCDABDCCEACBDCABBCBEBCABCABDDDCABCCBD;BDAABEEDEDDBADDABEEADBDECDAADABEDBCEBBDABCBCA;EABAC99999DBCDBEDDDADABDCBCDADACDCAADCEACBCBDAEDCA;CDAEDEDAABCCDBCCBCAACCCDBCADEAABDCABBCBDBDEDC;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;120.0;120.0;120.0;140.0;200.0;700.0
200005213956;2020;3;F;1;1;1;2;0;2;1.0;0;4311403.0;Lajeado;43.0;RS;2.0;1.0;1.0;4311403;Lajeado;43;RS;1;1;1;1;598.0;567.0;577.0;588.0;356.6;493.7;431.3;330.8;DACABEBEDEBDCADDCBEAECEBDBEACBCEEADBEBDACEBBE;BADEBACBAECDDCEABBDAEDACDBBECEACBDCACBEEDBACD;99999ADEDEACCEDAAAEBBCBEAABDAECBACDEBADCDABEDACEBD;EAACEDBDEEACBBCDEBDEBEADDCABCEBECEABDDEBEACDA;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;80.0;120.0;80.0;80.0;60.0;420.0
200005799232;2020;1;F;1;1;2;2;0;2;1.0;0;2607901.0;Jaboatão dos Guararapes;26.0;PE;2.0;1.0;1.0;2607901;Jaboatão dos Guararapes;26;PE;1;1;1;1;597.0;569.0;580.0;587.0;398.7;502.6;558.4;405.4;CDABABECBBEDECADDDACBACDEDCCDBEECABCCBDEDABBA;DECCDABABDCBDECABAADCBACBBEDACEDAEBACECCAEBAD;ECEAA99999CACEBDAEBAAADEDECABECAADCCDEAABDBDDDCACA;BADCADDEACBEDABDCDBAECAEDCBDDBBCAADEDEBDCACBE;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;120.0;120.0;60.0;540.0
200005406823;2020;2;F;1;3;1;2;0;2;1.0;0;2612000.0;Sairé;26.0;PE;2.0;1.0;1.0;2601904;Bezerros;26;PE;1;1;1;1;597.0;569.0;580.0;587.0;549.7;514.7;492.5;543.4;EDDEEABCBEAADBDEBDABADDDBDCCAAACEDCAEADDBDCDA;DEAAEDDABACABBCEAAEDBBBDADAACECDA*DBDAACEACBE;99999BDABBEBBBBAADCCCADBDDEDACEBADCBDDCBBEACCACACD;DABDBDEABDDCBEDDEBBBECDCBCCCEADAAEDDBEEDEDABC;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;180.0;120.0;120.0;80.0;640.0
200005655035;2020;3;F;1;2;1;2;0;2;1.0;0;2606200.0;Goiana;26.0;PE;2.0;1.0;1.0;2606200;Goiana;26;PE;1;1;1;1;598.0;567.0;577.0;588.0;452.9;524.1;484.0;438.4;EBBBDBACCCBEEEDCBAABDCCCBEEDCEAEEDDEEEDBDDCEA;EEEABDDDCDDBEDEEACEEEACDECCEDADADDAABCCDEECBD;99999.....CBDEBEBECACDBCBAADCEDDEDABCCEADADECAADBE;AEECBEAACCBBDBCDEBECCBDBBCEBADAEABAADDBDBECCA;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;120.0;120.0;120.0;100.0;580.0
200005258006;2020;2;M;1;3;1;2;0;2;1.0;0;3523404.0;Itatiba;35.0;SP;2.0;1.0;1.0;3523404;Itatiba;35;SP;1;1;1;1;598.0;567.0;577.0;588.0;501.3;600.3;610.7;603.4;DACBDDACCECABABCEDCEAADCDEECDBBCEDDDEBDCECACD;BDCEBDDCAABAECEEBACDEECEDCACCCADCDCACCDECACDE;AAACC99999ABDACBCECBDBAADAACECDDEBBEBAAADABCCAADBB;ADCDCACCDCCBBACCDDCDADABDDCECCBDACBAAEBDBBDBE;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;120.0;100.0;120.0;80.0;540.0
200001344395;2020;5;F;1;2;1;2;0;2;1.0;0;2930105.0;Senhor do Bonfim;29.0;BA;1.0;2.0;1.0;2930105;Senhor do Bonfim;29;BA;1;1;1;1;597.0;569.0;580.0;587.0;443.2;380.2;424.4;384.1;ADEEEDCADCACECCACBABAEBBBCCACECCABBACADDCAAAA;DAACACDCEACBDEEBDBEAECCDACDACDCDBADCABBBDEBCA;99999EAEBCCBDCADAEBBAEDEACAABCAAABCBCADEEBBCDAAEAC;BACDEDAEEDDDBCEABABCEECAEADABEDEDCBDADAACDEBC;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;120.0;120.0;120.0;140.0;640.0
200005966851;2020;3;F;1;3;1;2;0;2;1.0;0;3550308.0;São Paulo;35.0;SP;2.0;1.0;1.0;3550308;São Paulo;35;SP;1;1;1;1;600.0;570.0;579.0;589.0;422.3;330.4;348.6;430.9;AEBAAACCCCCEACACEBEAAEEBEABBAACECECACAECEBADD;ABBDBEAAAEBBCECABABCABEDACAECAABACCAACBABCABD;DEADC99999BBACADCBBDABCAEAADBBAAADEEADABAAEABCDCEC;DADEBBBAAAABADAAACDAEBBBAABDABAEDBDABBCBCBABA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;100.0;120.0;100.0;80.0;120.0;520.0
200004948967;2020;3;F;1;1;1;2;0;2;1.0;0;3545803.0;Santa Bárbara d'Oeste;35.0;SP;2.0;1.0;1.0;3545803;Santa Bárbara d'Oeste;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;424.4;501.8;586.1;546.9;ADEBACBDCBCBCACCDBABBBCDBECECAAADACBEBCDEDADB;BDBBBACEBCCACEEDDEEDDBAACDADAADAAACDEDECAEBBD;DCDAA99999DEEBBDAEBEAEDBDDEBCBDCADCBDDEBDECDAABDEA;BADDCEEBAECCABEBAECBDAAEECEBEAECADBDECEDECBAC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;120.0;100.0;120.0;80.0;560.0
200003207266;2020;3;F;1;3;1;2;0;2;1.0;0;1302603.0;Manaus;13.0;AM;2.0;1.0;1.0;1302603;Manaus;13;AM;1;1;1;1;680.0;650.0;659.0;669.0;376.7;454.3;476.2;430.2;CDDBAACEEBBCBACCDADBEBCCADCEE.DABDBECDDCECAEB;EBEADCDEBCEAAEBACCBDCCCEDDCAADEEDCCDDEDBCBBAE;ABACA99999CBBEEBEDDBEAAECBEDEDDABEDEBAEBADCBAABCAE;EDDACACBBBACDACBBBDBBEAABBBBCACBBDCCBCADBDCAC;0;EABDEDEBECCABEAAADECECACDBEADCCCDBEEACCDACXDB;DCBAEDDBDBCEECBAABACAADEDCBEAEAEDCEECDABCECDE;ABEEEDDEDAEBEBEEECDEAAAEBADDCADEABDABCCDBDDABCECCA;DADEADCEAEBDBBAEDAEBBECABCCAECBADABCEDBDACDBE;1.0;120.0;120.0;120.0;120.0;120.0;600.0
200001164317;2020;3;F;0;0;1;2;0;3;1.0;0;3304557.0;Rio de Janeiro;33.0;RJ;4.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;1;1;1;1;600.0;570.0;579.0;589.0;611.4;692.4;684.3;650.0;DABACADAEDADEBAEEBCEBDCDDCCDEEBEBBEAACDCDBDDD;BBDAEDECDACDEDEEBDEDDADCDDCCABECACCDBEADBBCDE;AACDE99999DBDCCCADAADEBAEBAEADEBEDADAEEDACAACBBDCE;BEEDBAADDCDBDCBCCDCCCECCBAADCCBBE.CBEDDBABBBA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;160.0;200.0;200.0;200.0;200.0;960.0
200005599194;2020;4;M;1;1;1;2;0;3;1.0;0;3550308.0;São Paulo;35.0;SP;4.0;1.0;1.0;3550308;São Paulo;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;385.8;476.9;562.0;501.4;DCDBCABCCECEACBCDEAEEDDBACACCBBDCCBCABABB*EEA;DEABDBCEBACEBECDCAEBBDAEADACBECEBDBDCCBCABCBE;BDAAE99999CDDBBECEABADDBCCEACDDCAECADDEABEBCBCCAEA;EBDCCAEDCBCABBDABBDEAEBCDCCDEBCECBDBCADECBBDC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;140.0;120.0;120.0;160.0;680.0
200004803972;2020;2;M;1;3;1;2;0;2;1.0;0;3547304.0;Santana de Parnaíba;35.0;SP;3.0;1.0;1.0;3547304;Santana de Parnaíba;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;456.9;489.5;585.0;567.1;EDCCEADCBBAECDCACBADEDCCABAECBDADDBCCDDCBEADA;CECACEBAEDACBBCDAAEACDDAEBDCCECDCDCAAADCECBDD;CBDAA99999DECABDACBAAADBBEEBACDCAACADDEBDDBDACCCDC;BADCCCCEDEDCCAAADCCECDBCAEECEDDAAEDDBDACBDEAC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;180.0;120.0;140.0;140.0;700.0
200004540463;2020;2;M;1;3;1;2;0;3;1.0;0;3143302.0;Montes Claros;31.0;MG;4.0;1.0;1.0;3143302;Montes Claros;31;MG;1;1;1;1;598.0;567.0;577.0;588.0;680.0;774.6;671.0;809.8;DEDBDDDCACCBDBEBADBBDCDCAAEDCDEEDEDDCBDBEEDDE;DAACBDDDAADBECECBBEDEADEECACCCBACDCCADEBDECDD;99999BCEEECCABCBAEABEDABDBEECCDDEBBEBAEADEACCAADBB;AEBECBCCCACCBABCCAECEBBBAECEBBBDBEEDDEBACCDAA;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;160.0;200.0;200.0;180.0;200.0;940.0
200002675836;2020;2;F;1;1;1;2;0;2;1.0;0;3301009.0;Campos dos Goytacazes;33.0;RJ;2.0;1.0;1.0;3301009;Campos dos Goytacazes;33;RJ;1;1;1;1;599.0;568.0;578.0;590.0;522.6;550.4;637.3;471.2;EECBDADCEACCADCAEADEBEADACCDBBDDCAEDEDCCBACED;BDACCDCAEEDAACDCDDBACDBBAEAADCABCAEABACADADEB;CDDAA99999DCBCEADEAADBCBAEADEADAADCBDCACECACADEBBD;BBACEECACEBBAEBBBAAECBCACEBDCDACEDCCADAABEACC;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;120.0;120.0;120.0;120.0;160.0;640.0
200004968161;2020;3;F;1;2;1;2;0;2;1.0;0;5300108.0;Brasília;53.0;DF;2.0;1.0;1.0;5300108;Brasília;53;DF;1;1;1;1;600.0;570.0;579.0;589.0;555.0;551.1;609.0;480.5;DABDEDBDCACDCEABDAEBACCDDBDEDAEEEECDDCEEDBBDA;BDBADCECEDE*ACEEBAADAADCDDAADADCEEBBBCBAACBAE;99999ECBDADBCCEBADAADEBEEBAEADEBDCADCEBBACABABBEAA;BABEBBACDECEADB*DCBEAEDDCECCBACBDCEABDCBDEABA;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;140.0;120.0;160.0;120.0;60.0;600.0
200003651528;2020;2;F;1;0;1;2;0;2;1.0;0;1303403.0;Parintins;13.0;AM;2.0;1.0;1.0;1303403;Parintins;13;AM;1;1;1;1;680.0;650.0;659.0;669.0;501.5;615.2;575.1;528.9;EBAACECBBAECBDEBBBCBECACAEEAECECBACEBBBDBDEEB;DCAAEAABBBDEDCBBABACECBEDCBBAEEDCCCEADADCEBDE;BAEEE99999BBEBDBECEAAACDBADDEDDDAEAABDCEBDDAEABCCA;DADCDECCACADECCEDBBEBDCCECBCDBCABDEEBDACEDBAC;0;EABDEDEBECCABEAAADECECACDBEADCCCDBEEACCDACXDB;DCBAEDDBDBCEECBAABACAADEDCBEAEAEDCEECDABCECDE;ABEEEDDEDAEBEBEEECDEAAAEBADDCADEABDABCCDBDDABCECCA;DADEADCEAEBDBBAEDAEBBECABCCAECBADABCEDBDACDBE;1.0;140.0;140.0;120.0;160.0;100.0;660.0
