NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
200002359402;2020;11;M;1;3;1;1;6;1;;0;;;;;;;;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;C;E;B;2.0;B;A;B;B;A;A;B;A;A;A;B;A;A;A;A;A;B;A;A;A
200002725360;2020;3;F;1;3;1;2;0;2;1.0;0;;;;;;;;1100049;Cacoal;11;RO;1;1;1;1;600.0;570.0;579.0;589.0;547.9;413.2;533.4;445.9;DADDCCCECBBDEECBECAABCBDBACCBBCECACBDECACBBDE;DDACDEDACCCEDDACEBEDBCECB*BABACCBDEEABDDCACDA;99999CAADDDBECAEACAAAABAEBEAAECADEADCEBAACABABBECB;BABCBBDCBEBCDCCEBCCACCDDECECCACDECDCADCBBBDEB;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;100.0;40.0;40.0;80.0;40.0;300.0;B;E;B;B;5.0;C;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;C;A;B;B
200005971911;2020;3;M;1;3;1;1;1;1;;0;;;;;;;;2200400;Altos;22;PI;1;1;1;1;599.0;568.0;578.0;590.0;420.6;541.3;528.1;587.5;EEBBECCABADAACDEEEBEACBCEADCEADDDAEAAEAADBEDC;ABECCABCEBDAABECDDEBCEEBABBEDBDEBDDCEABCDECBC;99999DBECBBEADBAABCAEABAAEADCACBBDCCDAAAECCBCCEBBB;BDCBDBCCBBCACBEECACCBBEABEBCBBDDBCBEBBDCEDEDA;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;120.0;120.0;120.0;120.0;100.0;580.0;B;G;A;D;4.0;B;A;B;D;A;B;B;A;B;A;A;A;A;B;A;A;D;A;B;B
200001837090;2020;3;F;1;3;2;1;1;1;;0;;;;;;;;3168606;Teófilo Otoni;31;MG;1;1;1;1;597.0;569.0;580.0;587.0;432.7;448.5;493.0;506.4;CDEBEDDACEECEEDECDADBECBEECECBEAEEDEACDAEECED;CEAECCBAADEABCEEDCEBEBEADCADCEDBADEBECDDDCCCA;99999EABACECDABBDBADCABEEAEADAECADEEDDABDEBCABCCCC;AADDCEEDDDDCCBDDCBAAAAEECAACCBBCCEBDEEAADBCBC;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;100.0;100.0;140.0;60.0;520.0;D;D;B;B;4.0;B;A;B;D;A;B;B;B;A;A;A;A;A;B;A;A;C;A;A;B
200002311370;2020;3;F;1;3;1;1;1;1;;0;;;;;;;;2930501;Serrinha;29;BA;1;1;1;1;600.0;570.0;579.0;589.0;491.7;615.7;545.9;681.4;DACEDBCEADADEBEBABEBBBBBCBCBBEBEDCBBBBBAABEDD;BDDCDCBCBDCDACBDBDEDDAACADCDDAACACBCBCBDBCACE;99999AEE.ADACCAEADAADAADBBAADDDDDCADDDDDDDDDDDBDAB;BBEECAEBAEBBDBACC*CDBEACBDACCDABEBBCEBBAEBBDA;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;160.0;180.0;180.0;140.0;180.0;840.0;E;G;D;D;2.0;E;A;B;C;A;B;B;A;A;A;B;A;A;B;A;A;C;A;B;B
200004524772;2020;5;F;1;3;1;1;3;1;;0;;;;;;;;5220207;São Miguel do Araguaia;52;GO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;F;A;B;3.0;D;A;B;D;B;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
200004281342;2020;11;F;2;3;1;2;0;2;1.0;0;2805604.0;Porto da Folha;28.0;SE;2.0;1.0;1.0;2805604;Porto da Folha;28;SE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;5.0;A;A;B;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A
200004282314;2020;7;F;1;3;1;1;5;1;;0;;;;;;;;2304400;Fortaleza;23;CE;1;1;1;1;599.0;568.0;578.0;590.0;502.6;508.2;498.7;485.4;CBDCEADABECCADCABEECBBBCADECEACCDDEDACBADCEAB;BAECADBAEDAADCBACACABDCBDAAEDADDDCBAECADABECD;ACCAC99999ADBAEDDECDDBAEAECADDDBCDABAABAACDEBDECBE;BCDAEBDACEEABCAEBABECBEEDBDCAEABCDBECDBCEEADB;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;140.0;120.0;140.0;120.0;80.0;600.0;D;E;C;D;3.0;B;A;B;B;A;A;B;A;A;A;A;A;A;C;A;A;C;B;A;B
200003006910;2020;6;F;1;3;1;1;2;1;;0;;;;;;;;3305109;São João de Meriti;33;RJ;1;1;1;1;598.0;567.0;577.0;588.0;398.1;444.8;534.4;372.8;CAEAAACDDAEDABAEBCEEDCEADAEBACCBECEAAEEEDACEC;AEEEEACDDABCDCEBBAECEADCBCCABDBAADBEDACEAAEEA;99999DEBCABBDAACCEEBDDEECAAAEEDDECDEBBCEDEDCADADBA;ECDDAEACABAEBBCCEBACCEBDCDECAAAEDAAACABAADCBE;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;80.0;120.0;80.0;80.0;80.0;440.0;B;B;C;A;2.0;A;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B
200001215308;2020;2;M;1;3;1;3;0;1;;1;;;;;;;;2103307;Codó;21;MA;1;1;1;1;598.0;567.0;577.0;588.0;553.5;536.9;491.8;540.5;BEAAEBBCACCBBCCCEDEBEADADBDCEDCBCEDDABCAADCBD;BBCABDDCAABCDCBCACEDEADBACCEDDDCECEBACCABDCDB;99999CDADAAABECCAAABECADCAADADDDEABCABCAAEDCABABBA;DEDCCCBEDACBBACDBBCBBCCBBCCEDDAECEBECECBBDECC;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;40.0;40.0;140.0;40.0;380.0;E;E;F;B;4.0;B;A;B;E;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A
200006742744;2020;12;F;2;3;1;1;0;1;;0;;;;;;;;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200003298768;2020;2;M;1;3;1;3;0;1;;1;;;;;;;;1506195;Rurópolis;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;F;B;D;3.0;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B
200004379854;2020;5;M;1;3;1;1;3;1;;0;;;;;;;;2412203;São José de Mipibu;24;RN;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;D;D;2.0;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
200004023612;2020;11;F;1;3;2;1;7;1;;0;;;;;;;;2929206;São Francisco do Conde;29;BA;1;1;1;1;600.0;570.0;579.0;589.0;404.6;491.3;412.9;363.1;CACBDCBBDBAADBACCBEACEEDEBCABBECBACEE.DBABDEC;BDCACAEEDAADBCEACAADCAAACDDAABCEEEBDBEBAACCBA;99999AAACDDABDADBAECACCAACECCDAADDADBEEABDADCCEAAA;EDCADECDDDEBDEEACDEBECBEDACBECABCEEDDEEDCDEEE;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;40.0;120.0;80.0;80.0;20.0;340.0;B;B;F;F;2.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200003801264;2020;7;F;1;3;1;1;0;1;;0;;;;;;;;2304400;Fortaleza;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;D;A;A;1.0;B;A;B;B;A;A;B;A;A;A;B;A;A;B;A;A;B;A;A;B
200004219163;2020;2;M;1;3;1;3;0;1;;1;;;;;;;;5204508;Caldas Novas;52;GO;1;1;1;1;600.0;570.0;579.0;589.0;475.2;453.0;457.3;543.2;DBEBCDDACDECEDCCADDBDCADBAADBCBEAEDBBCAABBDEC;AADAECDADBBCDADBABBEAAAEEBBCBEDCDACBBCECADCDE;99999DBEEADBBCDDAEBAABAEACBCACDDDBADABDBDBCECACBEA;BBDEABBAACAEEBCBBDCCDECDBAEDCCCBEDAAEDABBEBAA;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;60.0;40.0;40.0;100.0;0.0;240.0;E;E;C;B;3.0;A;A;C;D;B;C;B;A;B;B;B;A;B;B;B;A;D;A;B;B
200005045117;2020;2;F;1;3;1;2;0;2;1.0;0;2102200.0;Buriti;21.0;MA;2.0;1.0;1.0;2103406;Coelho Neto;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;C;A;A;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200001114380;2020;10;F;2;3;1;1;7;1;;0;;;;;;;;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;B;F;B;3.0;G;A;B;B;B;A;B;B;B;B;B;A;A;B;A;A;C;A;A;B
200002842445;2020;3;F;1;3;1;1;1;1;;0;;;;;;;;5211800;Jaraguá;52;GO;1;1;1;1;599.0;568.0;578.0;590.0;555.3;420.9;539.4;451.1;ABDADEAACEDBADDEDACAAEADCAAAAADDDAEDAABBDACDE;ACBCEBAAADADBCACDDDBDBAADDAAAABAEAEBBEECBABDE;99999CADCAAEBDBAABCACBABAABECBDAADBAABAAACCCADEBBD;CBDAACAACEDAAEAEDEBECDEBDBBCEEABCDDEDDDEADBBC;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;100.0;120.0;120.0;100.0;100.0;540.0;B;B;A;A;3.0;C;A;B;C;A;B;B;A;A;A;A;A;A;A;A;A;C;A;B;B
200001762973;2020;3;F;1;3;1;1;1;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;B;B;B;3.0;E;A;B;B;A;A;B;B;B;A;B;A;A;A;A;A;D;A;B;B
200005383916;2020;4;F;1;3;1;1;2;1;;0;;;;;;;;5007901;Sidrolândia;50;MS;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;C;C;C;3.0;D;A;B;D;B;B;B;B;B;B;A;A;B;B;A;A;D;B;B;B
200001113455;2020;3;F;1;3;1;1;1;1;;0;;;;;;;;5201108;Anápolis;52;GO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;C;D;B;4.0;G;A;C;D;C;A;B;B;B;B;B;A;B;B;A;B;E;A;B;B
200005066546;2020;4;M;1;3;2;1;2;1;;0;;;;;;;;3300100;Angra dos Reis;33;RJ;1;1;1;1;600.0;570.0;579.0;589.0;517.8;505.2;611.4;490.8;DBEADACEBEECEBCCCECADAADDEEDDEDECCCBDBCACEDAD;BEAAECAADACDACCCABBDDCAADBCBCDDEDEBCBEAABCDBE;AACEC99999DBBCACADBADEAADBBCADEAECADBEADABAECBBDAE;BCACCBCAEEECCBDDCEBABEDCEEDCBCAECEBCDDCBBCDAB;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;160.0;120.0;120.0;120.0;140.0;660.0;H;H;D;B;2.0;H;A;D;D;B;B;B;B;B;B;B;A;B;B;B;B;D;A;A;B
200005708478;2020;9;F;1;3;1;4;0;1;;0;;;;;;;;2926707;Rio de Contas;29;BA;1;1;1;1;598.0;567.0;577.0;588.0;447.8;543.1;561.8;511.2;CABBDEBDCEDDBBADDCDDDACDCCADEADCDDDDEADACCCAD;BDCCBACAAADEDEECACAEEABAACACDABDCBBBDCDEDDCDD;DACCC99999DEDBEAAEBBEDACCAACAABDEBBEDAAAACADACADEC;CEBDBCACDECEAABDBADAEEABCEEBCDAAECDECBAEEDDBB;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;120.0;100.0;60.0;60.0;460.0;B;B;A;D;4.0;B;A;B;D;B;A;B;A;A;A;B;A;A;C;A;A;D;A;B;B
200003657884;2020;3;F;1;3;1;2;0;2;1.0;0;3505708.0;Barueri;35.0;SP;3.0;1.0;1.0;3505708;Barueri;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;482.8;457.8;590.7;630.3;BDBEACDABEAECECDCEBABECDACACCBBACDCBCDDACDABC;AABBAACBAEEABCCDDCBABDDBDBCCEAEACDDADECDBCEBB;BADAA99999DBCABDAEBADADBBAEABEDADDDADDCBDECBACCBEA;BADCBBEDCABECBECADDEDCDECAEAEBCBCBAECDCDABAAC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;160.0;140.0;160.0;140.0;740.0;F;F;D;D;4.0;F;A;B;C;B;A;B;B;B;B;B;A;A;D;B;B;D;B;B;B
200003671311;2020;8;F;1;3;1;1;1;1;;0;;;;;;;;1600303;Macapá;16;AP;1;1;1;1;597.0;569.0;580.0;587.0;490.1;396.4;433.6;343.1;DEEBA*DCCECDBACECCECDCEBEDCCCBECDACBAECADDBBE;BAEAEADAEACDCDDDABECBDCAAABBBEBBDBAACCBCBDCAB;99999EADABCBCAEBBECCCCDABAECADBBBAADDEEEBDBBAEDDCD;EBDEDADBAACBEAAABBABDAAAAAAABACCCCACEEAABECBE;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;80.0;120.0;120.0;120.0;100.0;540.0;E;B;A;A;10.0;B;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200003547779;2020;3;F;1;3;1;2;0;2;1.0;0;;;;;;;;3100203;Abaeté;31;MG;1;1;1;1;598.0;567.0;577.0;588.0;452.4;462.6;485.8;442.1;DABAEEACDEDCABECADBEDACBDCDABCDBEDEDACCDACCEC;EDACBBADACBADCEBACAEDECBDEBABDBADBAEEADEBACBD;DADCA99999CADBACDEEBDCBEEAADAEADDBAECACAAABEACDDED;BEDCEDBEBCDEEADBDACADEBDABEEADBCACDBECACEBECB;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;120.0;120.0;120.0;60.0;540.0;B;B;A;D;3.0;C;A;B;D;B;B;B;A;B;A;B;A;A;B;A;A;C;A;B;B
200003534700;2020;11;F;2;3;1;1;7;1;;0;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;B;B;3.0;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;B;A;B
200004295375;2020;5;M;1;3;1;1;1;1;;0;;;;;;;;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;H;E;C;4.0;B;A;B;D;A;A;B;B;B;B;B;A;A;B;A;A;D;A;A;B
200004396442;2020;11;F;1;3;1;1;9;1;;0;;;;;;;;1501501;Benevides;15;PA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;A;B;5.0;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;A
200004175812;2020;16;M;3;3;1;1;0;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;598.0;567.0;577.0;588.0;405.4;423.7;567.4;426.7;DADBBEADACDDDCAEDCBEDACACBEDBCDAEAECECCBDCABA;BCABAABAADDAAADABCBDACDACBBDCCBABDDEADDEABBAB;99999ACEEDAAECCBBEBBBDADDBADCADDBCAECBBADAABACADCD;DEAAAAAEEBABAACBDDABBEDBCCEBBBAEBBCBEACBEBEDB;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;2.0;0.0;0.0;0.0;0.0;0.0;0.0;B;C;B;B;2.0;C;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;B;A;A;A
200004256106;2020;2;M;1;3;1;3;0;1;;1;;;;;;;;3168705;Timóteo;31;MG;1;1;1;1;597.0;569.0;580.0;587.0;473.8;530.5;567.5;592.5;ECDDCDDBCDDEBADDCEBCDDDCEDACBCDECABECCDDEDADC;EEBECDEBDCBBCACDDABACBAAEABDCADDBDBADEECECBEA;CCCAE99999ABCCBDCEBAAADBCEEAABDAAECCADADDEBDCACAAC;BECCCACDDADDCEEEEDDADCBCBCABEDABCCCDBBCEDDABC;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;160.0;160.0;140.0;160.0;740.0;D;D;C;F;3.0;C;A;B;C;B;A;B;B;B;A;B;A;A;B;B;A;B;A;B;B
200003276993;2020;3;F;1;3;1;2;0;2;1.0;0;4110607.0;Iporã;41.0;PR;2.0;1.0;1.0;4117909;Palotina;41;PR;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;B;C;B;7.0;C;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
200004838254;2020;12;F;1;3;1;1;13;1;;0;;;;;;;;5205497;Cidade Ocidental;52;GO;1;1;1;1;600.0;570.0;579.0;589.0;450.9;533.6;555.7;528.5;DAABDCEBADBEABCBABEDAECABDADEBAAEACDEAEACAADD;BEDAECBBDDCDACADEBDDAADDECCACBDCDACCACEADCBAE;ADACD99999DBCAADCCAEDEDBEBACADDBACADACADADCECBBEAC;BABDBECCBEDADECBDEADBBCCABCDACBEAEBDECACBADBA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;160.0;120.0;160.0;120.0;80.0;640.0;B;B;B;B;4.0;A;A;C;C;A;A;B;A;B;A;B;A;A;C;B;A;D;A;A;B
200006702516;2020;3;F;1;3;1;1;1;1;;0;;;;;;;;3106200;Belo Horizonte;31;MG;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;F;B;3.0;D;A;B;C;B;A;B;A;B;A;A;A;A;B;B;A;D;A;A;A
200004566760;2020;7;F;1;3;1;1;2;1;;0;;;;;;;;5107602;Rondonópolis;51;MT;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;E;B;C;4.0;C;A;B;C;B;B;B;A;A;A;A;A;A;B;A;A;C;A;A;A
200002904788;2020;3;F;1;3;1;1;1;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;593.1;602.5;504.0;526.6;DDDEBDDBBECEBECCCCEDAEDEBEDCACDCEDABEEACADADD;DECBABADBECBCECDBEDACDABDCCBCCDDAEDACDCCEDCBD;AACDA99999AAEABCAEAABBCCCAEACEBCAEECDDACDEBBDBBDCA;EADEDDEECBBDAEBBCDDDBBABDCAEBCCDBCCEACDAEBABB;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;180.0;120.0;120.0;100.0;640.0;E;E;D;D;3.0;F;A;B;C;B;A;B;B;B;A;B;A;B;D;A;B;D;B;B;B
200001983586;2020;8;M;1;3;1;1;2;1;;0;;;;;;;;3136702;Juiz de Fora;31;MG;1;1;1;1;599.0;568.0;578.0;590.0;510.3;529.8;546.7;640.9;ADDBCAECDBCEADDCDCDEECBDADCDACEDEBBDADEBECCCD;ADDCACCAEEAAABDCDDEECAABCAAEDCBBCCBCBBCACECAB;99999CAECBCCBEEADEBACCCEAADEEBDBADBACAAACEADADEBBE;CAECABCACBDAEAEECBEEEDECDECBCBADECBACDBDABAEB;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;140.0;120.0;100.0;100.0;180.0;640.0;B;B;B;B;1.0;C;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;B;A
200002202557;2020;3;F;1;3;1;1;0;1;;0;;;;;;;;2105401;Itapecuru Mirim;21;MA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;C;B;7.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A
200001982435;2020;4;F;1;3;1;1;1;1;;0;;;;;;;;2211001;Teresina;22;PI;1;1;1;1;600.0;570.0;579.0;589.0;493.4;533.4;542.7;497.8;DBADBACBCAEECBAADECBDCDECABACABDBADBCEDAEBDDD;BDDBDCEDBDDDACBABCBDACECDDCEABECBEBACADBECAAB;AAACE99999DBDBACDDAACEBCCAEAADDBDCEDEEBDACDBACBAED;BDAEBDCBBCEADBCDCCDCAEDACECBEBABCDCB*CBEAEDAE;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;120.0;120.0;120.0;120.0;160.0;640.0;C;D;C;B;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
